id,price
106046,20850950.807522107
106047,10949111.137831857
106048,5791500.649930388
106049,2865166.471690998
106050,4563811.762667826
106051,6223434.203726547
106052,6546270.899279323
106053,6395045.735845779
106054,3270838.15775798
106055,1099201.2891498622
106056,4280798.819047375
106057,4844349.636277474
106058,7684531.567207813
106059,8221450.347781812
106060,6025599.029315592
106061,4643965.780015285
106062,4306721.158783002
106063,1810927.4879551334
106064,4608364.736596843
106065,6477369.288153669
106066,5571709.653050892
106067,6214594.865706025
106068,3355514.0506948144
106069,3014350.4086459945
106070,5113194.25772233
106071,3347027.305499087
106072,2317931.6985691586
106073,3486890.415100864
106074,3027795.7909396924
106075,4048342.0301113655
106076,6292814.063280354
106077,2961263.7371386327
106078,3118610.852186786
106079,2804281.5486738714
106080,6463845.564198688
106081,5790210.710293803
106082,4760765.043463464
106083,6300017.470509033
106084,7370895.501219083
106085,1728615.4601798083
106086,7329756.145915131
106087,5114369.81429612
106088,2063184.7846416938
106089,5110635.556087666
106090,4763803.488299387
106091,8101120.224177641
106092,1186614.077428494
106093,4803543.888049492
106094,9048563.610108085
106095,5896336.624750624
106096,2954123.1311413487
106097,15785879.419258561
106098,2434241.286386647
106099,4397320.745719011
106100,6513090.889153901
106101,2540575.305927347
106102,4518368.308507882
106103,3132483.4993961924
106104,6136580.226951238
106105,6660286.110362004
106106,3362319.394787243
106107,6999064.333341459
106108,8399154.570773222
106109,5671640.984966722
106110,4223054.87531499
106111,41198073.10678829
106112,5653791.981771602
106113,6689892.975636917
106114,956118.0012259069
106115,4126228.662483086
106116,2489449.221915779
106117,2900007.3472079537
106118,4275068.207476947
106119,8206049.244857335
106120,5221821.822058448
106121,6023931.655960124
106122,9826394.580246905
106123,7446742.67317778
106124,3406932.786963663
106125,6252540.218799607
106126,5691454.621725332
106127,1614048.3666817308
106128,4774684.1132749375
106129,3323379.39640386
106130,16441840.459523961
106131,3377586.5470038927
106132,12546739.477538863
106133,4987833.437809415
106134,9819110.319067921
106135,4994787.807998089
106136,2608155.259479159
106137,1688698.650945735
106138,1005901.2397749767
106139,8485683.252843652
106140,2463502.556994508
106141,4154403.113725907
106142,5446236.410713833
106143,2776455.3991044587
106144,6589326.353434276
106145,4357745.514739357
106146,6435356.552886289
106147,3594967.355829984
106148,4011166.945672459
106149,5643720.191703966
106150,1127535.8460748652
106151,6648285.385617456
106152,4632970.671978688
106153,2478444.4532991494
106154,13221655.759240499
106155,6771432.7313844785
106156,2970512.390556917
106157,6240364.428559649
106158,719111.3755816948
106159,3872794.7203550762
106160,2063188.1706588143
106161,6336487.871465418
106162,6454792.3139670165
106163,2859119.5335804718
106164,4608019.77888227
106165,8411981.137407854
106166,3193648.0177150886
106167,3691252.7878424455
106168,4077232.929508875
106169,5367162.6684339475
106170,5447246.446440734
106171,11820616.291078992
106172,4499123.985068593
106173,6688078.569763611
106174,4732894.39719398
106175,5565144.195868348
106176,5686835.287338976
106177,3361567.3512112508
106178,5958478.614462756
106179,1320856.6120577925
106180,4195225.775022021
106181,9823440.139396938
106182,7161698.308835184
106183,8555211.666055206
106184,1988388.955176592
106185,8603278.01979831
106186,6536976.0170448255
106187,2431376.6568848602
106188,3044361.0531049697
106189,1799831.6760652794
106190,4395300.888816133
106191,17927704.87514801
106192,5152456.123985841
106193,5825487.775354271
106194,5913060.60092626
106195,9263478.68990109
106196,3299482.9540311936
106197,3127224.307784552
106198,2376520.8608030006
106199,2920065.4101598174
106200,3432483.1227245745
106201,1496597.4059433227
106202,7295012.7666034615
106203,5673105.805350186
106204,3006513.3364019245
106205,1269429.4659832353
106206,10109638.372879285
106207,5511160.243412161
106208,4144390.882952266
106209,10308423.469419364
106210,5401219.964431099
106211,5212216.444208998
106212,8088710.303283117
106213,1901711.9866430378
106214,2893677.119962432
106215,1280730.1932937272
106216,6398342.0426480025
106217,1529517.8712241338
106218,10294216.074383145
106219,3943645.851055524
106220,4373363.026153636
106221,6453549.610431007
106222,1044519.6504248839
106223,7181157.698896054
106224,9356081.495331543
106225,8324346.690244449
106226,6633698.984283148
106227,3245863.5795814055
106228,5090212.515678486
106229,5616055.282178913
106230,8450219.840032637
106231,4146217.2251697537
106232,2414873.0600257865
106233,3483350.3677098085
106234,3038220.8976153256
106235,3878752.3110693097
106236,6213074.753688035
106237,4274053.8148295665
106238,3454529.043194448
106239,11632139.443839017
106240,5009020.2716132775
106241,6498885.032543478
106242,5560836.651873553
106243,5736572.92578805
106244,5218763.093717319
106245,4651266.747911763
106246,54032185.131878294
106247,6954543.596940597
106248,6891700.172083435
106249,4621701.181983243
106250,22861725.53255426
106251,5107340.218531438
106252,3311348.3664460545
106253,8321106.352802274
106254,2096125.8233647475
106255,7528691.639864873
106256,3893069.3834807863
106257,1239304.8598353523
106258,741277.1641671484
106259,4513059.503659631
106260,6901874.357644445
106261,5907456.511707575
106262,17781897.74269957
106263,6712370.257129627
106264,5095907.102530926
106265,3171890.021939913
106266,673680.5739740741
106267,5123063.094477167
106268,6109637.028025684
106269,4547168.884198462
106270,6853583.935168735
106271,6735211.499104636
106272,5206589.393782343
106273,7680209.564479911
106274,15519904.931389939
106275,14767079.03181233
106276,4408581.717820743
106277,1409987.953412824
106278,6876305.796830797
106279,924491.5146917389
106280,1760079.5262323378
106281,2633522.747782404
106282,2355434.8812187267
106283,5956509.081376721
106284,5134094.471963311
106285,8647340.567829749
106286,5229289.264041725
106287,10040538.443793442
106288,2480743.4298839225
106289,2883067.6145281214
106290,9057537.311443174
106291,1255120.4097788879
106292,7724248.116639128
106293,4976745.563738998
106294,2367311.2969091358
106295,4173669.803828009
106296,4306583.691370839
106297,3919486.0379024353
106298,2772526.0006812965
106299,3657018.5942254164
106300,7480086.112985673
106301,2508409.9596733423
106302,4368731.975501309
106303,5442979.328062034
106304,1575075.7798493106
106305,2882607.460097391
106306,2974805.1841173363
106307,4754509.72431051
106308,2905279.2665317487
106309,5351334.088425405
106310,3508179.201418807
106311,1636432.6156489244
106312,5569037.005072618
106313,6493504.854508051
106314,2816273.8245673524
106315,4434751.74452681
106316,9030816.695394043
106317,2501075.308687459
106318,11372645.952554455
106319,3831723.160983541
106320,1888771.5812277456
106321,9521832.720630003
106322,2391131.5652798694
106323,3547057.5418958073
106324,12109536.820504613
106325,670168.909058703
106326,1753474.0040252672
106327,7447209.777195832
106328,3321458.91564107
106329,7242116.474734695
106330,2618630.2016093046
106331,3602674.210186813
106332,3380726.7002922427
106333,15418410.252905244
106334,7402844.979388058
106335,5330739.795427567
106336,9389055.566287009
106337,2321344.0147321876
106338,3362542.78341735
106339,5305572.2707787445
106340,4574345.548491392
106341,2827600.2865446205
106342,6481777.645692634
106343,4523699.723362908
106344,5257461.907393231
106345,1634164.386673237
106346,2583756.8441609466
106347,1092108.2608374646
106348,4868002.8580812095
106349,2666405.544848448
106350,3953826.9650434945
106351,3625574.853294901
106352,6868135.509480859
106353,6699023.590292584
106354,4204797.17489592
106355,3297030.0089083244
106356,5558820.078618827
106357,5919767.855415816
106358,1287799.6524033074
106359,4329554.4883017205
106360,941088.0509734044
106361,7063440.07411941
106362,6174067.125623857
106363,7530671.163044909
106364,1945904.1417734816
106365,8029353.64420329
106366,1960642.1993726974
106367,2465504.2695459826
106368,2651182.581249779
106369,3730247.997545721
106370,2403352.875097353
106371,2432920.049774785
106372,8997286.09047265
106373,4538542.4585172795
106374,2533244.071621848
106375,3184720.453726773
106376,6667984.726906424
106377,11588730.030209342
106378,5686173.495885671
106379,7210866.481525796
106380,9915569.667805936
106381,5388402.910408041
106382,7404562.938586568
106383,2823941.7914307937
106384,4973220.5511883795
106385,4275663.878858113
106386,3565557.229350535
106387,6990475.055191739
106388,7474285.825713176
106389,1529898.9081983902
106390,4312223.446190389
106391,3282383.238712234
106392,4081391.0481994865
106393,5892403.967460527
106394,3290443.123343029
106395,3719216.0873905583
106396,5604388.600576593
106397,3040405.792662854
106398,3329780.053365633
106399,4526410.530512249
106400,2840432.9716026876
106401,10781552.648150902
106402,2650208.1414141515
106403,1955401.8893560618
106404,9092982.002434308
106405,4368967.262332594
106406,6041746.832854308
106407,3275087.255089282
106408,7211640.651647459
106409,1078383.8493463274
106410,1807585.7377004873
106411,5636284.912856437
106412,4744359.160499243
106413,4944266.090744412
106414,2810482.136585496
106415,1690811.1666457523
106416,4291492.688468122
106417,5065921.431249092
106418,4509655.9591777595
106419,6070881.399672613
106420,5133346.506076604
106421,2295534.431199649
106422,4123121.373307023
106423,1597026.1756669478
106424,1977502.5082387484
106425,1789067.9853637624
106426,3109779.430888169
106427,6952528.816659938
106428,2953315.746309111
106429,5360061.217290564
106430,3224190.4740888802
106431,3292562.8372460282
106432,6413625.1405388955
106433,2606562.938669788
106434,2078717.1742066545
106435,1907557.573679895
106436,6400808.204432744
106437,12549085.54909002
106438,15288582.838019254
106439,11491973.851746347
106440,4630504.150751024
106441,1628684.3683211226
106442,5058440.885150081
106443,2224055.632194389
106444,2875567.3085947777
106445,9221923.891591884
106446,4577893.874091165
106447,8945738.894948712
106448,11206266.509850701
106449,3340810.754905089
106450,4194989.789712854
106451,706189.2102247956
106452,907105.0537142279
106453,16417539.7107345
106454,1669889.3396045815
106455,13744684.677038565
106456,7285594.878944685
106457,2930428.441449936
106458,5402649.644020856
106459,2275572.359942324
106460,6917387.2096331
106461,5228516.916931972
106462,4360293.279643061
106463,2393521.7444877326
106464,5781495.920105455
106465,3095440.1567792096
106466,2252985.472791139
106467,4745589.348098986
106468,2419965.507272591
106469,2483105.662646699
106470,4624305.921248057
106471,6463187.68254861
106472,3067761.2617661944
106473,2258967.670942272
106474,5906455.788289063
106475,5738502.292829425
106476,9139578.37361696
106477,8240100.590051916
106478,2716045.741926723
106479,2697031.303092415
106480,3982454.599630373
106481,15161326.007193608
106482,4888199.969015162
106483,6436527.428498127
106484,6714823.488069363
106485,4190323.908518818
106486,7944672.193697611
106487,36975647.527022526
106488,5605685.9969003685
106489,2165349.850415202
106490,6188941.108558375
106491,8216334.45968116
106492,3577395.2000236833
106493,1739254.665174862
106494,5326390.713850491
106495,7060541.608160394
106496,4391485.6684551705
106497,7228767.8717573155
106498,3251067.9213685235
106499,2442780.84825136
106500,5325917.964668248
106501,420828.5714410491
106502,6556689.627520662
106503,2628177.3267021333
106504,4326145.698509278
106505,4520383.965649125
106506,2028609.4431351828
106507,4780207.387938873
106508,4344737.684620474
106509,2740049.04089639
106510,4657350.910994848
106511,4993148.638579431
106512,2237401.290154565
106513,2703077.2988371435
106514,4047261.7913361154
106515,4443015.43771315
106516,5552653.77363694
106517,5264901.347987654
106518,2559827.0747618517
106519,3201488.845160381
106520,1144785.9297593855
106521,3655977.1397767127
106522,7796065.560817207
106523,3596873.2823839094
106524,2718885.9612104935
106525,10594516.235434847
106526,1679620.1199438563
106527,3400965.186408792
106528,13266901.736165067
106529,3757160.437644754
106530,7041968.518989832
106531,4658649.843606617
106532,3842827.8087855685
106533,11458035.990644258
106534,2383126.7832652354
106535,4758497.720092912
106536,9997164.449318158
106537,7863824.233198622
106538,7578597.674890094
106539,4762169.663118761
106540,2069183.0706152257
106541,4025685.7823360986
106542,1948823.514257003
106543,31180928.524013273
106544,3693056.516026357
106545,681567.7155512518
106546,2426105.1643715594
106547,6103676.940747927
106548,2465380.59593568
106549,11261639.319554728
106550,3464082.404591873
106551,5252243.353216758
106552,8692451.820806844
106553,4621956.945122523
106554,6018784.521266115
106555,1146896.380529663
106556,3974625.7632390517
106557,35459905.03853635
106558,1446151.3501516262
106559,4419132.97990502
106560,2748243.6544640865
106561,7209339.316001185
106562,11036240.455560815
106563,3558635.324755525
106564,10974350.339022292
106565,3772305.516282781
106566,1242559.0719020728
106567,2987076.4208868244
106568,2999141.843433202
106569,4697789.341082459
106570,2370908.701316968
106571,3216897.967492342
106572,6404586.507671385
106573,1584520.6370143674
106574,3338585.1970466315
106575,2348216.5698151533
106576,6776505.784539181
106577,6054385.993311675
106578,4655250.977682332
106579,3462734.080625165
106580,1837386.714919929
106581,5774244.227438415
106582,3433260.060622139
106583,4437900.891431716
106584,5116785.1830577925
106585,5249182.238167482
106586,4108427.577057931
106587,1210921.4306532685
106588,993724.9765167634
106589,3169074.5130400998
106590,5787121.909960522
106591,3400455.7519042813
106592,1964077.5383980875
106593,1057171.021224289
106594,2898064.9069532296
106595,5779594.196474833
106596,3516569.2461789087
106597,9634143.485512
106598,3775465.8469686946
106599,7293583.754412985
106600,10785944.434268435
106601,2275594.3469862808
106602,6022150.014886152
106603,2059114.1013923858
106604,4417098.732869162
106605,4991610.250702338
106606,5010319.621136466
106607,7985180.857772271
106608,1783642.3156628103
106609,3922896.9648270183
106610,1518127.7612994136
106611,2068424.5061800801
106612,3999489.1287286845
106613,3112165.473781361
106614,3622087.916573902
106615,45633198.99788902
106616,8588514.314090414
106617,4636816.884965045
106618,3420069.24888529
106619,5492591.960245888
106620,6149791.0349696
106621,3862721.5374587313
106622,4019514.4531436227
106623,4672783.773890441
106624,3498538.9463485875
106625,5827009.050523821
106626,2597922.1237588394
106627,4421059.551837102
106628,941303.688406812
106629,3507439.590633055
106630,6403180.370627679
106631,3453302.018925274
106632,13137723.899331372
106633,3749544.6865328113
106634,3931750.0801997078
106635,4115570.9161747117
106636,1980311.1945942545
106637,6749387.9666759735
106638,6608440.431456663
106639,1489654.7338020836
106640,15093428.466578785
106641,2208258.925719795
106642,8375080.450059255
106643,14114991.914269011
106644,1230730.9510445313
106645,4481741.371102401
106646,5933336.835757004
106647,1468190.735138958
106648,3447199.330570357
106649,10608100.171302987
106650,682682.26998686
106651,5567056.833369804
106652,653840.6783590192
106653,3015261.583203249
106654,4975489.8869802
106655,5950407.224041486
106656,5444304.060485053
106657,6085323.664498545
106658,7821775.702216708
106659,4539648.532257568
106660,2636307.1013968796
106661,2013469.78200893
106662,2590219.239202932
106663,7224378.581452361
106664,4531311.30920078
106665,4047474.87329184
106666,5763902.0649092505
106667,4709970.975605772
106668,4229013.25442262
106669,5587835.686804686
106670,6394993.870986951
106671,4346164.28533099
106672,2052362.6442594423
106673,2377149.3802216267
106674,5810486.351963644
106675,4203878.405637105
106676,4256385.47511408
106677,2380218.167122588
106678,4233496.954728958
106679,3290324.098284731
106680,8226961.523639042
106681,2263681.074570902
106682,9110659.60686357
106683,2951829.538935891
106684,3799186.170319142
106685,3438930.8629289083
106686,3738859.9084697696
106687,4013694.865499217
106688,4743358.183772657
106689,5087578.734970687
106690,4908346.910231765
106691,12891711.88394495
106692,2926538.178722455
106693,3575043.6517622033
106694,1714188.8180410655
106695,5695218.818410101
106696,2745245.4826962836
106697,3642593.4530374683
106698,3910873.38425785
106699,1219512.865351839
106700,3516876.7740945644
106701,2947865.9050380765
106702,4309516.945584556
106703,1304878.6294864358
106704,1928973.3666087715
106705,8787708.375019155
106706,3398150.571416492
106707,1496498.2410960803
106708,5385910.510635026
106709,3379629.1025257823
106710,4364037.1628574515
106711,3267102.175700955
106712,8297216.052952657
106713,1216050.2921707565
106714,15031498.921381643
106715,9551729.299185395
106716,4041694.9728735015
106717,249632.9677830802
106718,3588753.423737323
106719,1797718.3202325734
106720,3519916.42584082
106721,2946230.5406962233
106722,2841249.2865406303
106723,20390628.355981443
106724,5530405.9465868315
106725,694603.7791886965
106726,10882852.31372669
106727,5395827.266166808
106728,3791845.5422934615
106729,1983035.2840331404
106730,2092893.3155901055
106731,1690421.0978952483
106732,2915380.4839822906
106733,4595345.455045419
106734,675317.9866720303
106735,8069448.847439476
106736,1560910.4177281798
106737,2608862.797890618
106738,5109307.552651064
106739,829470.3505858408
106740,5436375.340731244
106741,5714758.406308999
106742,1602367.3545482603
106743,5111049.193186537
106744,4653855.596181202
106745,3231795.1542950273
106746,2427798.797880922
106747,2403005.18505474
106748,5922217.874330156
106749,4926939.729342079
106750,3682029.4778473023
106751,6831807.144481153
106752,1654802.4889446371
106753,6871873.795027417
106754,4493648.854664766
106755,636454.0454922148
106756,4876559.660522233
106757,3231455.4884850155
106758,6717175.154799384
106759,3576017.4537699255
106760,2516992.0981678674
106761,4025210.389429747
106762,982396.5873908085
106763,5794860.953701901
106764,3543016.3334917873
106765,3683545.1638228823
106766,4115062.472509832
106767,8076208.8595957905
106768,4718657.661246135
106769,2189671.5953253102
106770,2622554.183699742
106771,5181205.146240124
106772,4440843.003000596
106773,2291246.641291573
106774,7089843.003463098
106775,3839515.434137269
106776,3078637.2402916183
106777,4839257.336050533
106778,9056025.84344868
106779,5049056.621627691
106780,4021466.2608397203
106781,3280471.407993419
106782,5803485.56388505
106783,4181544.4313446446
106784,851660.1431698801
106785,730723.3104053042
106786,10347420.5730948
106787,3636316.086549616
106788,2064647.2642041505
106789,2936836.608266514
106790,4001088.522030419
106791,2019841.13490442
106792,3706942.370769096
106793,5050060.7319089575
106794,8165923.007194137
106795,8865739.02893997
106796,6253514.704317246
106797,4110130.39754363
106798,5262964.469357919
106799,1858541.096563985
106800,3236134.2981615844
106801,6303002.363168827
106802,5133933.335051042
106803,7570841.967361324
106804,4777439.468249927
106805,4151629.922970665
106806,4087485.0709237503
106807,3485603.105381787
106808,11054665.265837973
106809,3798506.823107553
106810,8327826.118204707
106811,2843991.826665857
106812,5703236.109238568
106813,18427322.015086915
106814,7337803.428563214
106815,13937978.775715105
106816,2975830.042335895
106817,4073325.714863101
106818,3336178.7394075454
106819,4959465.5407058885
106820,16698399.652821103
106821,6026536.737181434
106822,4083576.4639710244
106823,4885256.700434563
106824,4220917.971102225
106825,10536796.677685807
106826,8379751.338963963
106827,10315741.325656597
106828,2758872.4788141265
106829,1535478.4120007847
106830,4152425.535749795
106831,3630682.968225779
106832,6987258.472086675
106833,8751983.21307797
106834,5531510.438552209
106835,5150138.782698449
106836,3776778.0801483914
106837,4622664.291251014
106838,8746595.203540154
106839,2469938.8731611785
106840,11131066.115248976
106841,7299697.028765097
106842,3022018.7612828943
106843,3685814.856237352
106844,3527269.2189243785
106845,3706335.9199446635
106846,17241717.49248601
106847,9682428.394870972
106848,4225833.167541027
106849,6970754.843897187
106850,1483613.5250376917
106851,4372431.233439318
106852,1805823.3328506714
106853,5057204.071334669
106854,4523868.007543167
106855,12292647.887028707
106856,3006175.474225796
106857,2193304.450999562
106858,3687443.6254642443
106859,9909044.229409462
106860,2756109.570966776
106861,6671915.175422355
106862,5583084.684277408
106863,4907907.064498556
106864,10329368.665879322
106865,6059803.773729112
106866,2637330.2743418827
106867,6569159.960060322
106868,9826828.933916884
106869,4833565.113228556
106870,5135798.04331229
106871,5052448.805983342
106872,3553829.9757077917
106873,4480220.303442366
106874,4376915.378987057
106875,6461483.364996249
106876,7312064.0438299645
106877,4437468.923934146
106878,3626708.033534807
106879,4131101.457166598
106880,2704819.5536329956
106881,4908690.512437226
106882,1156808.8488163983
106883,4392456.787557598
106884,2814404.012412638
106885,26897911.531680215
106886,4912774.048483108
106887,8569814.819086548
106888,7007601.457715711
106889,6143251.540195467
106890,3303938.6336085577
106891,7383736.737103999
106892,4825314.800747073
106893,3095155.3919142084
106894,4334486.83679049
106895,7209407.992277965
106896,814950.5624835794
106897,4123138.3252898077
106898,4342554.126895469
106899,2405228.3732291977
106900,9019812.22700094
106901,2645622.945391122
106902,8807385.266998246
106903,7601282.245527911
106904,9659155.83953489
106905,3275870.394800059
106906,3300596.3634366626
106907,13375219.620025221
106908,1750159.6169605567
106909,4383037.911705123
106910,3511047.2498399285
106911,1471362.9052062086
106912,1068598.6360615885
106913,5598001.72614545
106914,17740675.275493886
106915,7172751.614120236
106916,6242395.911812252
106917,2801790.2611943767
106918,4428668.191653681
106919,618820.3922080682
106920,6146119.802658047
106921,3954499.2336761933
106922,722623.4173768676
106923,4086553.569930274
106924,1769613.1413367498
106925,3815760.9539721203
106926,5464472.33422756
106927,2568993.91140803
106928,1997976.9971855266
106929,3134006.5460631116
106930,2007106.141549841
106931,8375883.443845765
106932,12419504.811403975
106933,9993492.325512644
106934,1990733.0955766807
106935,1337152.5218787903
106936,3939457.649057069
106937,4236263.529561762
106938,2616636.8228283934
106939,9420792.803749673
106940,8750517.782053841
106941,3459231.7922681267
106942,4136224.4038274116
106943,2392319.337196352
106944,2647041.0630603144
106945,2169468.4335686653
106946,4558517.232578157
106947,4544001.891440278
106948,10263647.912216358
106949,1845563.7858411837
106950,4611368.631105087
106951,6710567.063339603
106952,4439508.372708487
106953,5631052.729890108
106954,9970016.987888038
106955,4260372.250903011
106956,4599744.374261426
106957,4788667.629211004
106958,4606792.440850533
106959,3456088.9168091053
106960,6722949.746207399
106961,11115440.827209914
106962,4103929.063616224
106963,3484932.6683215927
106964,14157308.49918942
106965,2911049.6786153154
106966,2445659.020342584
106967,7241414.385758787
106968,3913216.687988532
106969,4286150.45975454
106970,6229542.952779322
106971,4106213.24732481
106972,4617367.784042437
106973,4792030.679456915
106974,12598065.531633435
106975,6683418.966386015
106976,2612877.1280714786
106977,7431326.014167732
106978,3927764.0663143997
106979,8402094.19261267
106980,3136196.149562986
106981,4920867.405979367
106982,2573163.0937265214
106983,2765470.9889714257
106984,5150221.5118519785
106985,6098449.844195705
106986,3477618.315661026
106987,8307941.809048448
106988,3588907.0546367504
106989,2954877.0948238266
106990,3276902.0021224404
106991,3488750.667289
106992,5785960.767050651
106993,2134376.9652413335
106994,4810366.966403631
106995,6195517.480277486
106996,3198572.9577480447
106997,5656549.779604913
106998,4592029.323370609
106999,11400163.920186715
107000,21593000.01547035
107001,3365594.323482073
107002,2861498.833333901
107003,3390895.4986883965
107004,5802511.511725076
107005,3535968.9820725024
107006,3830762.9794314555
107007,6986948.077686142
107008,5141695.412179985
107009,5393712.261772794
107010,2244446.624629032
107011,2010582.3271991508
107012,2706637.5906043714
107013,8533983.639875777
107014,5721043.998923364
107015,5691555.945375099
107016,4026053.500678172
107017,7367566.685466661
107018,5302272.160921708
107019,1559612.8825168803
107020,3136058.804804007
107021,4576154.996024324
107022,5925366.433532276
107023,1452560.4407485544
107024,7738299.838028665
107025,6767633.8703822605
107026,6845602.709063056
107027,3269715.9446249446
107028,4118271.3126570764
107029,2803450.46185033
107030,7963592.174886471
107031,1573766.2231380993
107032,6430153.166004703
107033,7478671.450873886
107034,6833606.35255967
107035,5934110.643752438
107036,4380536.866772397
107037,1589888.8778313587
107038,3022334.1857266333
107039,1735561.6411949312
107040,9777616.14919042
107041,4198719.007899862
107042,2191281.4493695674
107043,3978097.144546752
107044,3091306.134974642
107045,3688442.567927487
107046,8107414.713296508
107047,10588399.298195818
107048,7050087.975082158
107049,321939.32846111676
107050,5136385.5719175665
107051,1127473.9602130451
107052,3717523.2079121503
107053,6790530.171422099
107054,3765395.2362015317
107055,2139165.1000068896
107056,25187021.37664193
107057,5911680.139500944
107058,1730518.4447610704
107059,6893515.9479487315
107060,5057075.7485411735
107061,4720572.2810316505
107062,4397103.619659592
107063,4136161.674718972
107064,8699101.074744869
107065,6075145.187425741
107066,3293659.6187142557
107067,3053041.3791262554
107068,4018736.5495655774
107069,1373483.9646999573
107070,2751344.8719566045
107071,7299410.399295172
107072,4784988.280167264
107073,1084909.202461478
107074,4175590.531722377
107075,7161641.831080297
107076,4613298.768490373
107077,8538521.094619174
107078,630602.9523723411
107079,4537830.958193464
107080,2600640.8724281997
107081,4743653.177476553
107082,2485406.551068995
107083,7299179.019888274
107084,7215484.248455279
107085,3043366.520879042
107086,6393477.606765828
107087,4408423.762885722
107088,4077738.871395422
107089,6609165.616398383
107090,3531458.3797776746
107091,9593569.421279762
107092,3656770.489461975
107093,9748556.549996922
107094,2515627.082807707
107095,3177300.4437162466
107096,7261001.930716627
107097,1480773.6473799222
107098,7225252.290357499
107099,3826627.0303450697
107100,4159797.591502882
107101,4086625.6832862734
107102,2621088.038464104
107103,3373330.0358360237
107104,1900939.4030261638
107105,8822472.702241292
107106,4912686.751115591
107107,4870354.690091151
107108,6538374.108873164
107109,2631631.124796165
107110,4056825.108937307
107111,3336617.0633416097
107112,7051813.112758956
107113,2868221.0198247815
107114,3994102.488218813
107115,3319369.7414779426
107116,3829083.7872782224
107117,2751385.3507788246
107118,4925606.943370928
107119,3354240.939500027
107120,5829999.3358877525
107121,6156394.906574087
107122,4761288.2723467015
107123,3986815.197337354
107124,6578188.524883227
107125,1613531.9460301276
107126,8106291.656546228
107127,5089252.753913765
107128,3619646.630029042
107129,2242584.3946201326
107130,1761477.4149973742
107131,3838389.4411617112
107132,5490290.811505795
107133,2726619.661983467
107134,3322117.7282556803
107135,6076184.1056536
107136,5636202.3435754515
107137,6347585.729092677
107138,6119702.178230836
107139,2540436.8819361855
107140,10044369.783608207
107141,3007193.6508747414
107142,3007529.3743066057
107143,2157076.576273524
107144,2273286.8428625036
107145,4664827.298160128
107146,4839520.22019611
107147,10327389.06744028
107148,1113042.9173227297
107149,10117112.421251362
107150,4937611.596549505
107151,3678908.592979395
107152,6166320.056350312
107153,5631256.882753214
107154,1833693.0210887406
107155,3982053.699673784
107156,3209135.286778327
107157,2254264.212364587
107158,2261209.3103254717
107159,2756972.7695920495
107160,4365186.459078134
107161,3402787.651366461
107162,4597780.042068802
107163,3188279.631593149
107164,8709175.512616036
107165,4657117.855916369
107166,4689476.936816092
107167,2340081.772956111
107168,5449052.592013962
107169,2362290.346685914
107170,11207807.41704729
107171,9071354.087084502
107172,3372741.8391131484
107173,2356525.716024126
107174,5840999.564682661
107175,2451875.6729550897
107176,2624780.4666773
107177,3772347.4564251555
107178,7611887.364070247
107179,3740073.2057773317
107180,2955631.8153780582
107181,2278754.5570152123
107182,6413306.288070484
107183,3465291.1576363086
107184,5707210.063780714
107185,1652633.053927713
107186,4566662.6669804035
107187,2735448.1165691856
107188,3760408.097867974
107189,3627019.4219950587
107190,5146885.1024492225
107191,4319710.286873257
107192,2138956.275038742
107193,6117129.756809711
107194,2307180.7028179173
107195,33724997.9874084
107196,2220148.7733457335
107197,7598101.275890822
107198,4276913.615221291
107199,7467261.591195158
107200,3814557.093728683
107201,3300085.9191891807
107202,5110447.47454
107203,5687588.081837637
107204,11533313.228917953
107205,2474123.0520018167
107206,3048361.320571242
107207,3609626.9039693465
107208,6584789.377120231
107209,1272716.9379390401
107210,3385224.7858760366
107211,2293653.3814780405
107212,6887891.061506494
107213,4533316.373589634
107214,16348798.60632189
107215,7536649.162599033
107216,6160168.848416687
107217,11784916.557420583
107218,4680826.583621187
107219,2102343.657694622
107220,1663726.1681358244
107221,2450908.989180731
107222,7607056.694676467
107223,6099890.866604183
107224,2030767.6330380668
107225,2845400.731450422
107226,2292185.2955916338
107227,5198441.520029424
107228,5276225.219230568
107229,7241440.790007643
107230,2180668.6317005577
107231,5300270.079175398
107232,9241245.24602118
107233,3937629.802940343
107234,6178067.162019494
107235,3022670.553883714
107236,7695992.320911397
107237,11618311.483771462
107238,14100796.06520974
107239,2072527.1727706112
107240,7580377.101361715
107241,2096926.412041856
107242,2637237.8363765716
107243,5130141.605359541
107244,6524602.821725338
107245,12863264.48969352
107246,3988686.0008395337
107247,4964481.073215775
107248,3202125.3256797683
107249,3287507.341037608
107250,8197789.7495492855
107251,550182.9864501688
107252,3920070.451788428
107253,5674643.829335355
107254,7815304.8481130805
107255,7082666.438932376
107256,5860396.851283264
107257,-600279.0269223744
107258,1998131.5723430722
107259,10201398.320169706
107260,1499683.903963449
107261,5719454.025653525
107262,5503199.446060331
107263,3722224.940119236
107264,983784.1002092654
107265,3428742.3768306077
107266,837240.6754712983
107267,2432572.759768655
107268,12745641.070188643
107269,2361331.7664432004
107270,2365686.42906879
107271,6039973.559814949
107272,4104675.737628267
107273,2123787.725813124
107274,6668948.108646455
107275,11087384.187835783
107276,5358657.513558589
107277,255864.72193749054
107278,1725493.910925319
107279,5430755.075316783
107280,7936327.954448171
107281,3505247.1871446474
107282,3839797.6669881367
107283,3437286.8779906454
107284,2614110.7622264717
